Run,Alias,AssayType,BioProject,BioSample,CenterName,Collection_Date,Consent,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,AvgSpotLen,Bases,Bytes
ERR2017461,N109,WGS,PRJEB21528,SAMEA104142222,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077043,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI020744-17,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142222,ERS1801240,Illumina,ERS1801240,ERP023788,N109,"fastq,sra","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",192,6419198784,5321471129
ERR2017463,N111,WGS,PRJEB21528,SAMEA104142235,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077045,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI020713-19,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142235,ERS1801253,Illumina,ERS1801253,ERP023788,N111,"fastq,sra","gs,s3,ena,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",194,6880006608,5624088274
ERR2017464,N115,WGS,PRJEB21528,SAMEA104142234,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077046,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI020714-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142234,ERS1801252,Illumina,ERS1801252,ERP023788,N115,"fastq,sra","gs,s3,ncbi,ena","s3.us-east-1,ncbi.public,ena,gs.US",194,5267228529,4293367786
ERR2017465,N116,WGS,PRJEB21528,SAMEA104142233,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077047,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI020715-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142233,ERS1801251,Illumina,ERS1801251,ERP023788,N116,"sra,fastq","gs,ncbi,s3,ena","ena,s3.us-east-1,gs.US,ncbi.public",194,6268249680,5068682315
ERR2017479,N1267,WGS,PRJEB21528,SAMEA104142381,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077061,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001164-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142381,ERS1801399,Illumina,ERS1801399,ERP023788,N1267,"sra,fastq","s3,gs,ena,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",197,5533465758,4128214396
ERR2017541,N184,WGS,PRJEB21528,SAMEA104142145,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077123,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026474-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142145,ERS1801163,Illumina,ERS1801163,ERP023788,N184,"fastq,sra","ena,ncbi,s3,gs","ena,ncbi.public,s3.us-east-1,gs.US",195,5257476075,4131462892
ERR2017542,N185,WGS,PRJEB21528,SAMEA104142144,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077124,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026475-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142144,ERS1801162,Illumina,ERS1801162,ERP023788,N185,"sra,fastq","ncbi,ena,gs,s3","s3.us-east-1,ncbi.public,ena,gs.US",195,6848794211,5466590287
ERR2017543,N186,WGS,PRJEB21528,SAMEA104142143,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077125,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026476-96,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142143,ERS1801161,Illumina,ERS1801161,ERP023788,N186,"sra,fastq","ena,ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,ena",194,6073940556,4922152455
ERR2017544,N187,WGS,PRJEB21528,SAMEA104142142,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077126,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026477-97,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142142,ERS1801160,Illumina,ERS1801160,ERP023788,N187,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US,ena",194,5154461507,4150490850
ERR2017562,N209,WGS,PRJEB21528,SAMEA104142124,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077144,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026547-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142124,ERS1801142,Illumina,ERS1801142,ERP023788,N209,"fastq,sra","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",194,4897375321,3880908099
ERR2017563,N210,WGS,PRJEB21528,SAMEA104142123,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077145,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026548-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142123,ERS1801141,Illumina,ERS1801141,ERP023788,N210,"sra,fastq","s3,ena,ncbi,gs","gs.US,ncbi.public,s3.us-east-1,ena",197,3232709482,2306578548
ERR2017564,N213,WGS,PRJEB21528,SAMEA104142076,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077146,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027668-166,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142076,ERS1801094,Illumina,ERS1801094,ERP023788,N213,"sra,fastq","s3,ena,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",194,5130287879,3997764681
ERR2017565,N214,WGS,PRJEB21528,SAMEA104142122,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077147,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026550-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142122,ERS1801140,Illumina,ERS1801140,ERP023788,N214,"sra,fastq","gs,ncbi,s3,ena","gs.US,ena,s3.us-east-1,ncbi.public",195,5299864744,4147021967
ERR2017566,N215,WGS,PRJEB21528,SAMEA104142121,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077148,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026551-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142121,ERS1801139,Illumina,ERS1801139,ERP023788,N215,"fastq,sra","gs,ena,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6357898449,5088679571
ERR2017567,N218,WGS,PRJEB21528,SAMEA104142120,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077149,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026554-44,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142120,ERS1801138,Illumina,ERS1801138,ERP023788,N218,"fastq,sra","ena,gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",195,6088887377,4811919095
ERR2017618,ZSL-047,WGS,PRJEB21528,SAMEA104142289,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077200,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011815-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142289,ERS1801307,Illumina,ERS1801307,ERP023788,ZSL-047,"fastq,sra","gs,ncbi,s3,ena","ena,gs.US,ncbi.public,s3.us-east-1",197,3783199780,2635951448
ERR2017619,ZSL-050,WGS,PRJEB21528,SAMEA104142303,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077201,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011797-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142303,ERS1801321,Illumina,ERS1801321,ERP023788,ZSL-050,"sra,fastq","ena,ncbi,gs,s3","ena,s3.us-east-1,gs.US,ncbi.public",197,2549892438,1789878110
ERR2017620,ZSL-052,WGS,PRJEB21528,SAMEA104142278,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077202,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011919-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142278,ERS1801296,Illumina,ERS1801296,ERP023788,ZSL-052,"fastq,sra","gs,ncbi,ena,s3","s3.us-east-1,ncbi.public,gs.US,ena",193,4836699058,3974239542
ERR2017621,ZSL-053,WGS,PRJEB21528,SAMEA104142277,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077203,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011920-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142277,ERS1801295,Illumina,ERS1801295,ERP023788,ZSL-053,"fastq,sra","s3,ena,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,ena",192,5634838356,4745784028
ERR2017622,ZSL-055,WGS,PRJEB21528,SAMEA104142276,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077204,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011921-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142276,ERS1801294,Illumina,ERS1801294,ERP023788,ZSL-055,"fastq,sra","ncbi,ena,s3,gs","ncbi.public,gs.US,s3.us-east-1,ena",191,5869473697,4975607246
ERR2017623,ZSL-057,WGS,PRJEB21528,SAMEA104142275,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077205,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011922-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142275,ERS1801293,Illumina,ERS1801293,ERP023788,ZSL-057,"sra,fastq","s3,ncbi,gs,ena","ncbi.public,gs.US,ena,s3.us-east-1",193,4827791732,4060535317
ERR2017624,ZSL-062,WGS,PRJEB21528,SAMEA104142274,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077206,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011923-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142274,ERS1801292,Illumina,ERS1801292,ERP023788,ZSL-062,"sra,fastq","s3,gs,ena,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",192,6068891171,5092809364
ERR2017757,ZSL408,WGS,PRJEB21528,SAMEA104142415,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077339,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001204-107,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142415,ERS1801433,Illumina,ERS1801433,ERP023788,ZSL408,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",197,6783642092,5023858231
ERR2017759,ZSL415,WGS,PRJEB21528,SAMEA104142418,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077341,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001207-14,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142418,ERS1801436,Illumina,ERS1801436,ERP023788,ZSL415,"fastq,sra","s3,ena,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,ena",197,4954617898,3737997055
ERR2017760,ZSL416,WGS,PRJEB21528,SAMEA104142419,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077342,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001208-15,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142419,ERS1801437,Illumina,ERS1801437,ERP023788,ZSL416,"fastq,sra","ncbi,ena,s3,gs","gs.US,ena,s3.us-east-1,ncbi.public",195,6125007280,4685050251
ERR2017761,ZSL417,WGS,PRJEB21528,SAMEA104142420,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077343,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001209-16,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142420,ERS1801438,Illumina,ERS1801438,ERP023788,ZSL417,"sra,fastq","gs,ena,s3,ncbi","ena,ncbi.public,s3.us-east-1,gs.US",196,5121545128,3878879172
ERR2017797,ZSL506,WGS,PRJEB21528,SAMEA104142461,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077379,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001243-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142461,ERS1801479,Illumina,ERS1801479,ERP023788,ZSL506,"fastq,sra","ena,ncbi,s3,gs","ena,ncbi.public,gs.US,s3.us-east-1",195,5148578414,3996163112
ERR2017632,ZSL-076,WGS,PRJEB21528,SAMEA104142266,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077214,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011932-133,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142266,ERS1801284,Illumina,ERS1801284,ERP023788,ZSL-076,"sra,fastq","ena,s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,ena",197,5249023781,3728473336
ERR2017708,ZSL294,WGS,PRJEB21528,SAMEA104142180,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077290,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:07Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026068-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142180,ERS1801198,Illumina,ERS1801198,ERP023788,ZSL294,"fastq,sra","gs,ncbi,s3,ena","s3.us-east-1,gs.US,ncbi.public,ena",196,6498564588,4975957928
ERR2017531,N167,WGS,PRJEB21528,SAMEA104142078,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077113,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027666-142,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142078,ERS1801096,Illumina,ERS1801096,ERP023788,N167,"sra,fastq","ncbi,gs,s3,ena","s3.us-east-1,gs.US,ena,ncbi.public",196,5900247178,4494438350
ERR2017719,ZSL314,WGS,PRJEB21528,SAMEA104142170,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077301,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026078-136,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142170,ERS1801188,Illumina,ERS1801188,ERP023788,ZSL314,"fastq,sra","ena,ncbi,s3,gs","gs.US,s3.us-east-1,ena,ncbi.public",195,5368485781,4163735998
ERR2017770,ZSL437,WGS,PRJEB21528,SAMEA104142427,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077352,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001216-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142427,ERS1801445,Illumina,ERS1801445,ERP023788,ZSL437,"sra,fastq","s3,ncbi,ena,gs","ncbi.public,gs.US,s3.us-east-1,ena",197,5974429072,4463815902
ERR2017578,N233,WGS,PRJEB21528,SAMEA104142074,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077160,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027670-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142074,ERS1801092,Illumina,ERS1801092,ERP023788,N233,"fastq,sra","gs,ena,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",196,5712200467,4344261313
ERR2017610,ZSL-033,WGS,PRJEB21528,SAMEA104142300,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077192,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011801-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142300,ERS1801318,Illumina,ERS1801318,ERP023788,ZSL-033,"fastq,sra","ncbi,ena,s3,gs","ncbi.public,ena,s3.us-east-1,gs.US",197,3752085577,2708495734
ERR2017652,ZSL_110,WGS,PRJEB21528,SAMEA104142322,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077234,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007534-129,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142322,ERS1801340,Illumina,ERS1801340,ERP023788,ZSL_110,"fastq,sra","ena,gs,ncbi,s3","s3.us-east-1,gs.US,ena,ncbi.public",195,5857379626,4682133050
ERR2017725,ZSL325,WGS,PRJEB21528,SAMEA104142164,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077307,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026451-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142164,ERS1801182,Illumina,ERS1801182,ERP023788,ZSL325,"sra,fastq","ncbi,gs,ena,s3","s3.us-east-1,gs.US,ena,ncbi.public",196,4813243523,3648459010
ERR2017795,ZSL503,WGS,PRJEB21528,SAMEA104142447,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077377,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001241-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142447,ERS1801465,Illumina,ERS1801465,ERP023788,ZSL503,"fastq,sra","gs,s3,ena,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",197,4364772974,3141310010
ERR2017813,ZSL_6,WGS,PRJEB21528,SAMEA104142314,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077395,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007556-13,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142314,ERS1801332,Illumina,ERS1801332,ERP023788,ZSL_6,"sra,fastq","s3,ena,ncbi,gs","ena,s3.us-east-1,ncbi.public,gs.US",196,5588785068,4287331591
ERR2017413,N003,WGS,PRJEB21528,SAMEA104142372,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2076995,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001358-45,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142372,ERS1801390,Illumina,ERS1801390,ERP023788,N003,"sra,fastq","ncbi,s3,ena,gs","ncbi.public,s3.us-east-1,ena,gs.US",158,2807517536,2453740943
