Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Environmental_package,Experiment,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR321313,MetaHIT-MH0101,WGS,148,326362200,PRJEB4336,SAMEA2150909,230756593,BGI,2008/2010,public,"sra,fastq","s3,gs,ena,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294446,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150909,ERS328815,Illumina,ERS328815,ERP003612,Stool sample from danish
ERR321314,MetaHIT-MH0101,WGS,148,330922672,PRJEB4336,SAMEA2150909,230051754,BGI,2008/2010,public,"fastq,sra","gs,ena,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294447,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150909,ERS328815,Illumina,ERS328815,ERP003612,Stool sample from danish
ERR321315,MetaHIT-MH0101,WGS,148,312215768,PRJEB4336,SAMEA2150909,214258347,BGI,2008/2010,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294448,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150909,ERS328815,Illumina,ERS328815,ERP003612,Stool sample from danish
ERR321316,MetaHIT-MH0101,WGS,148,655958052,PRJEB4336,SAMEA2150909,506065351,BGI,2008/2010,public,"fastq,sra","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,gs.US,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294449,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091212L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150909,ERS328815,Illumina,ERS328815,ERP003612,Stool sample from danish
ERR321317,MetaHIT-MH0102,WGS,148,2722097400,PRJEB4336,SAMEA2145068,2073981112,BGI,2008/2010,public,"fastq,sra","ncbi,s3,gs,ena","gs.US,s3.us-east-1,ena,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294450,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091014,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145068,ERS328816,Illumina,ERS328816,ERP003612,Stool sample from danish
ERR321318,MetaHIT-MH0102,WGS,148,329589044,PRJEB4336,SAMEA2145068,227722425,BGI,2008/2010,public,"fastq,sra","ncbi,ena,s3,gs","ena,ncbi.public,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294451,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145068,ERS328816,Illumina,ERS328816,ERP003612,Stool sample from danish
ERR321319,MetaHIT-MH0102,WGS,148,334288192,PRJEB4336,SAMEA2145068,226370009,BGI,2008/2010,public,"fastq,sra","ncbi,s3,gs,ena","ncbi.public,ena,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294452,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145068,ERS328816,Illumina,ERS328816,ERP003612,Stool sample from danish
ERR321320,MetaHIT-MH0102,WGS,148,317287876,PRJEB4336,SAMEA2145068,211153999,BGI,2008/2010,public,"sra,fastq","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294453,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145068,ERS328816,Illumina,ERS328816,ERP003612,Stool sample from danish
ERR321321,MetaHIT-MH0102,WGS,148,650201148,PRJEB4336,SAMEA2145068,500246364,BGI,2008/2010,public,"sra,fastq","ena,ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294454,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091212L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145068,ERS328816,Illumina,ERS328816,ERP003612,Stool sample from danish
ERR321323,MetaHIT-MH0103,WGS,148,408161652,PRJEB4336,SAMEA2147216,287410571,BGI,2008/2010,public,"sra,fastq","s3,ena,gs,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294456,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147216,ERS328817,Illumina,ERS328817,ERP003612,Stool sample from danish
ERR321324,MetaHIT-MH0103,WGS,148,413067556,PRJEB4336,SAMEA2147216,285627573,BGI,2008/2010,public,"sra,fastq","s3,gs,ena,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294457,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147216,ERS328817,Illumina,ERS328817,ERP003612,Stool sample from danish
ERR321325,MetaHIT-MH0103,WGS,148,389031024,PRJEB4336,SAMEA2147216,265381385,BGI,2008/2010,public,"sra,fastq","s3,gs,ncbi,ena","ena,gs.US,s3.us-east-1,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294458,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147216,ERS328817,Illumina,ERS328817,ERP003612,Stool sample from danish
ERR321326,MetaHIT-MH0103,WGS,148,740857068,PRJEB4336,SAMEA2147216,578279532,BGI,2008/2010,public,"fastq,unknown_contigs,sra","ena,ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294459,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091212L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147216,ERS328817,Illumina,ERS328817,ERP003612,Stool sample from danish
ERR321327,MetaHIT-MH0104,WGS,148,2556246972,PRJEB4336,SAMEA2144588,1999434605,BGI,2008/2010,public,"sra,fastq","ncbi,s3,ena,gs","s3.us-east-1,ena,ncbi.public,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294460,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091014,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144588,ERS328818,Illumina,ERS328818,ERP003612,Stool sample from danish
ERR321328,MetaHIT-MH0104,WGS,148,1319844464,PRJEB4336,SAMEA2144588,1014255966,BGI,2008/2010,public,"fastq,sra","ena,s3,ncbi,gs","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294461,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091107L8,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144588,ERS328818,Illumina,ERS328818,ERP003612,Stool sample from danish
ERR321329,MetaHIT-MH0104,WGS,148,595155360,PRJEB4336,SAMEA2144588,447671457,BGI,2008/2010,public,"sra,fastq","gs,ncbi,ena,s3","s3.us-east-1,ena,ncbi.public,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294462,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144588,ERS328818,Illumina,ERS328818,ERP003612,Stool sample from danish
ERR321330,MetaHIT-MH0104,WGS,146,241806076,PRJEB4336,SAMEA2144588,175808715,BGI,2008/2010,public,"sra,fastq","gs,s3,ncbi,ena","gs.US,ncbi.public,s3.us-east-1,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294463,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091126L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144588,ERS328818,Illumina,ERS328818,ERP003612,Stool sample from danish
ERR321331,MetaHIT-MH0104,WGS,146,235031676,PRJEB4336,SAMEA2144588,170207739,BGI,2008/2010,public,"sra,fastq","gs,ena,ncbi,s3","ncbi.public,gs.US,s3.us-east-1,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294464,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091126L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144588,ERS328818,Illumina,ERS328818,ERP003612,Stool sample from danish
ERR321332,MetaHIT-MH0104,WGS,146,238907538,PRJEB4336,SAMEA2144588,172920012,BGI,2008/2010,public,"sra,fastq","s3,ena,ncbi,gs","ncbi.public,ena,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294465,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091126L8,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144588,ERS328818,Illumina,ERS328818,ERP003612,Stool sample from danish
ERR321338,MetaHIT-MH0105,WGS,148,736885636,PRJEB4336,SAMEA2162880,579910632,BGI,2008/2010,public,"fastq,sra","s3,ncbi,gs,ena","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294471,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091212L2,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162880,ERS328819,Illumina,ERS328819,ERP003612,Stool sample from danish
ERR321340,MetaHIT-MH0106,WGS,148,1226613344,PRJEB4336,SAMEA2153557,947586263,BGI,2008/2010,public,"fastq,sra","ncbi,gs,s3,ena","gs.US,ncbi.public,s3.us-east-1,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294473,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091107L8,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153557,ERS328820,Illumina,ERS328820,ERP003612,Stool sample from danish
ERR321341,MetaHIT-MH0106,WGS,148,636681644,PRJEB4336,SAMEA2153557,462920608,BGI,2008/2010,public,"sra,fastq","gs,ncbi,s3,ena","s3.us-east-1,gs.US,ena,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294474,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091124L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153557,ERS328820,Illumina,ERS328820,ERP003612,Stool sample from danish
ERR321342,MetaHIT-MH0106,WGS,146,315808658,PRJEB4336,SAMEA2153557,230165546,BGI,2008/2010,public,"sra,fastq","s3,gs,ena,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294475,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091126L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153557,ERS328820,Illumina,ERS328820,ERP003612,Stool sample from danish
ERR321343,MetaHIT-MH0106,WGS,146,309530366,PRJEB4336,SAMEA2153557,224626003,BGI,2008/2010,public,"fastq,sra","ncbi,s3,ena,gs","ncbi.public,ena,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294476,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091126L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153557,ERS328820,Illumina,ERS328820,ERP003612,Stool sample from danish
ERR321359,MetaHIT-MH0110,WGS,148,2575284952,PRJEB4336,SAMEA2147022,2029636244,BGI,2008/2010,public,"sra,fastq","ena,s3,ncbi,gs","ena,gs.US,s3.us-east-1,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294492,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091014,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147022,ERS328824,Illumina,ERS328824,ERP003612,Stool sample from danish
ERR321372,MetaHIT-MH0114,WGS,148,2838910100,PRJEB4336,SAMEA2147384,2227863789,BGI,2008/2010,public,"sra,fastq","ncbi,s3,gs,ena","ena,ncbi.public,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294505,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091023,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147384,ERS328827,Illumina,ERS328827,ERP003612,Stool sample from danish
ERR321386,MetaHIT-MH0117,WGS,148,2996896104,PRJEB4336,SAMEA2160045,2245108824,BGI,2008/2010,public,"sra,fastq","gs,s3,ena,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294519,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091025,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2160045,ERS328830,Illumina,ERS328830,ERP003612,Stool sample from danish
ERR321406,MetaHIT-MH0123,WGS,147,707407365,PRJEB4336,SAMEA2158454,315407692,BGI,2008/2010,public,"fastq,sra","gs,ena,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294539,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158454,ERS328836,Illumina,ERS328836,ERP003612,Stool sample from danish
ERR321427,MetaHIT-MH0128,WGS,147,749697648,PRJEB4336,SAMEA2163351,333804526,BGI,2008/2010,public,"sra,fastq","s3,ncbi,ena,gs","gs.US,ncbi.public,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294560,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2163351,ERS328841,Illumina,ERS328841,ERP003612,Stool sample from danish
ERR321442,MetaHIT-MH0133,WGS,148,2712882476,PRJEB4336,SAMEA2142848,2086990941,BGI,2008/2010,public,"sra,fastq","gs,ncbi,s3,ena","s3.us-east-1,gs.US,ncbi.public,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294575,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091028,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142848,ERS328846,Illumina,ERS328846,ERP003612,Stool sample from danish
ERR321454,MetaHIT-MH0136,WGS,148,2559028632,PRJEB4336,SAMEA2155636,1972199199,BGI,2008/2010,public,"fastq,sra","ena,ncbi,gs,s3","s3.us-east-1,ncbi.public,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294587,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091028,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155636,ERS328849,Illumina,ERS328849,ERP003612,Stool sample from danish
ERR321466,MetaHIT-MH0142,WGS,150,5025944550,PRJEB4336,SAMEA2156675,3616085847,BGI,2008/2010,public,"sra,fastq","gs,s3,ncbi,ena","gs.US,s3.us-east-1,ena,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294599,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091115,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2156675,ERS328855,Illumina,ERS328855,ERP003612,Stool sample from danish
ERR321485,MetaHIT-MH0153,WGS,150,4586849700,PRJEB4336,SAMEA2162862,3260436056,BGI,2008/2010,public,"sra,fastq","ncbi,ena,s3,gs","ncbi.public,ena,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294618,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091105,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162862,ERS328866,Illumina,ERS328866,ERP003612,Stool sample from danish
ERR321516,MetaHIT-MH0170,WGS,150,3430457100,PRJEB4336,SAMEA2158269,2301338353,BGI,2008/2010,public,"sra,fastq","s3,ena,ncbi,gs","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294649,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091116,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158269,ERS328883,Illumina,ERS328883,ERP003612,Stool sample from danish
ERR321517,MetaHIT-MH0170,WGS,148,590372444,PRJEB4336,SAMEA2158269,258980767,BGI,2008/2010,public,"sra,fastq","gs,ena,s3,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294650,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158269,ERS328883,Illumina,ERS328883,ERP003612,Stool sample from danish
ERR321518,MetaHIT-MH0170,WGS,148,593313500,PRJEB4336,SAMEA2158269,291963084,BGI,2008/2010,public,"sra,fastq","ena,gs,s3,ncbi","gs.US,s3.us-east-1,ena,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294651,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L2,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158269,ERS328883,Illumina,ERS328883,ERP003612,Stool sample from danish
ERR321519,MetaHIT-MH0170,WGS,148,611080012,PRJEB4336,SAMEA2158269,305009682,BGI,2008/2010,public,"fastq,sra","ena,ncbi,gs,s3","ena,s3.us-east-1,ncbi.public,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294652,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158269,ERS328883,Illumina,ERS328883,ERP003612,Stool sample from danish
ERR321520,MetaHIT-MH0172,WGS,150,4963597050,PRJEB4336,SAMEA2152125,3682234284,BGI,2008/2010,public,"fastq,sra","s3,gs,ena,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294653,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091110,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2152125,ERS328884,Illumina,ERS328884,ERP003612,Stool sample from danish
ERR321523,MetaHIT-MH0175,WGS,150,4899835350,PRJEB4336,SAMEA2154047,3647538635,BGI,2008/2010,public,"fastq,sra","gs,s3,ncbi,ena","gs.US,ncbi.public,s3.us-east-1,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294656,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091110,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154047,ERS328887,Illumina,ERS328887,ERP003612,Stool sample from danish
