Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Environmental_package,Experiment,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,instrument_modelrun
ERR210245,MH0122,WGS,65,10216149,PRJEB1220,SAMEA2042503,"Beijing Genome Institute\, Shenzhen\, China",8904172,BGI,2008/2010,public,"sra,fastq","gs,s3,ena,ncbi","s3.us-east-1,gs.US,ena,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184910,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:34Z,public,Illumina Genome Analyzer IIx,metagenome,20100305L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042503,ERS199117,Illumina,ERS199117,ERP002061,Stool sample from danish,
ERR210265,MH0127,WGS,61,9412940,PRJEB1220,SAMEA2042557,"Beijing Genome Institute\, Shenzhen\, China",8877296,BGI,2008/2010,public,"fastq,sra","ncbi,ena,gs,s3","ena,s3.us-east-1,ncbi.public,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184930,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L4,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042557,ERS199122,Illumina,ERS199122,ERP002061,Stool sample from danish,
ERR210266,MH0127,WGS,61,9801440,PRJEB1220,SAMEA2042557,"Beijing Genome Institute\, Shenzhen\, China",9223944,BGI,2008/2010,public,"sra,fastq","ncbi,ena,s3,gs","gs.US,ncbi.public,s3.us-east-1,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184931,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L5,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042557,ERS199122,Illumina,ERS199122,ERP002061,Stool sample from danish,
ERR210267,MH0128,WGS,61,139921251,PRJEB1220,SAMEA2042558,"Beijing Genome Institute\, Shenzhen\, China",145685186,BGI,2008/2010,public,"sra,fastq","s3,ena,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184932,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091023,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042558,ERS199123,Illumina,ERS199123,ERP002061,Stool sample from danish,
ERR210268,MH0128,WGS,62,27857499,PRJEB1220,SAMEA2042558,"Beijing Genome Institute\, Shenzhen\, China",24353489,BGI,2008/2010,public,"fastq,sra","gs,ncbi,s3,ena","ncbi.public,gs.US,ena,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184933,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L8,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042558,ERS199123,Illumina,ERS199123,ERP002061,Stool sample from danish,
ERR210269,MH0128,WGS,62,17844433,PRJEB1220,SAMEA2042558,"Beijing Genome Institute\, Shenzhen\, China",16117196,BGI,2008/2010,public,"fastq,sra","gs,ncbi,s3,ena","gs.US,ncbi.public,ena,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184934,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L7,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042558,ERS199123,Illumina,ERS199123,ERP002061,Stool sample from danish,
ERR210286,MH0133,WGS,60,11798148,PRJEB1220,SAMEA2042562,"Beijing Genome Institute\, Shenzhen\, China",11089064,BGI,2008/2010,public,"sra,fastq","gs,s3,ncbi,ena","ncbi.public,ena,gs.US,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184951,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L5,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042562,ERS199127,Illumina,ERS199127,ERP002061,Stool sample from danish,
ERR210287,MH0134,WGS,57,110590232,PRJEB1220,SAMEA2042563,"Beijing Genome Institute\, Shenzhen\, China",117253355,BGI,2008/2010,public,"fastq,sra","s3,ncbi,ena,gs","ncbi.public,s3.us-east-1,gs.US,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184952,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091028,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042563,ERS199128,Illumina,ERS199128,ERP002061,Stool sample from danish,
ERR210288,MH0134,WGS,63,11526272,PRJEB1220,SAMEA2042563,"Beijing Genome Institute\, Shenzhen\, China",9980784,BGI,2008/2010,public,"sra,fastq","gs,ncbi,s3,ena","ena,s3.us-east-1,ncbi.public,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184953,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042563,ERS199128,Illumina,ERS199128,ERP002061,Stool sample from danish,
ERR210289,MH0134,WGS,60,9855811,PRJEB1220,SAMEA2042563,"Beijing Genome Institute\, Shenzhen\, China",9278876,BGI,2008/2010,public,"fastq,sra","gs,ena,s3,ncbi","gs.US,s3.us-east-1,ena,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184954,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L2,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042563,ERS199128,Illumina,ERS199128,ERP002061,Stool sample from danish,
ERR210290,MH0134,WGS,60,10355739,PRJEB1220,SAMEA2042563,"Beijing Genome Institute\, Shenzhen\, China",9745240,BGI,2008/2010,public,"fastq,sra","ncbi,gs,ena,s3","gs.US,ncbi.public,s3.us-east-1,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184955,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042563,ERS199128,Illumina,ERS199128,ERP002061,Stool sample from danish,
ERR210307,MH0142,WGS,61,102744762,PRJEB1220,SAMEA2042604,"Beijing Genome Institute\, Shenzhen\, China",103738944,BGI,2008/2010,public,"sra,fastq","ncbi,s3,ena,gs","ncbi.public,gs.US,s3.us-east-1,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184972,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091115,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042604,ERS199136,Illumina,ERS199136,ERP002061,Stool sample from danish,
ERR210308,MH0143,WGS,60,88352978,PRJEB1220,SAMEA2042605,"Beijing Genome Institute\, Shenzhen\, China",90342046,BGI,2008/2010,public,"fastq,sra","gs,ena,s3,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184973,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091115,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042605,ERS199137,Illumina,ERS199137,ERP002061,Stool sample from danish,
ERR210309,MH0144,WGS,61,89122155,PRJEB1220,SAMEA2042606,"Beijing Genome Institute\, Shenzhen\, China",90323643,BGI,2008/2010,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184974,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091115,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042606,ERS199138,Illumina,ERS199138,ERP002061,Stool sample from danish,
ERR210310,MH0145,WGS,67,100354361,PRJEB1220,SAMEA2042607,"Beijing Genome Institute\, Shenzhen\, China",94702579,BGI,2008/2010,public,"fastq,sra","ncbi,gs,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184975,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091116,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042607,ERS199139,Illumina,ERS199139,ERP002061,Stool sample from danish,
ERR210311,MH0145,WGS,62,28904511,PRJEB1220,SAMEA2042607,"Beijing Genome Institute\, Shenzhen\, China",25851136,BGI,2008/2010,public,"sra,fastq","s3,ncbi,ena,gs","ncbi.public,ena,s3.us-east-1,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184976,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L5,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042607,ERS199139,Illumina,ERS199139,ERP002061,Stool sample from danish,
ERR210313,MH0147,WGS,66,58828483,PRJEB1220,SAMEA2042609,"Beijing Genome Institute\, Shenzhen\, China",54060241,BGI,2008/2010,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184978,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091116,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042609,ERS199141,Illumina,ERS199141,ERP002061,Stool sample from danish,
ERR210315,MH0147,WGS,60,16937756,PRJEB1220,SAMEA2042609,"Beijing Genome Institute\, Shenzhen\, China",16087375,BGI,2008/2010,public,"sra,fastq","gs,ena,s3,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184980,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L2,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042609,ERS199141,Illumina,ERS199141,ERP002061,Stool sample from danish,
ERR210316,MH0147,WGS,60,17372832,PRJEB1220,SAMEA2042609,"Beijing Genome Institute\, Shenzhen\, China",16341269,BGI,2008/2010,public,"fastq,sra","ena,ncbi,gs,s3","ena,s3.us-east-1,gs.US,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184981,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042609,ERS199141,Illumina,ERS199141,ERP002061,Stool sample from danish,
ERR210317,MH0148,WGS,68,59917473,PRJEB1220,SAMEA2042611,"Beijing Genome Institute\, Shenzhen\, China",54557966,BGI,2008/2010,public,"fastq,sra","ncbi,ena,s3,gs","s3.us-east-1,gs.US,ena,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184982,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091116,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042611,ERS199142,Illumina,ERS199142,ERP002061,Stool sample from danish,
ERR210318,MH0148,WGS,62,17397680,PRJEB1220,SAMEA2042611,"Beijing Genome Institute\, Shenzhen\, China",15201311,BGI,2008/2010,public,"fastq,sra","s3,ncbi,ena,gs","ncbi.public,gs.US,ena,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184983,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L7,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042611,ERS199142,Illumina,ERS199142,ERP002061,Stool sample from danish,
ERR210331,MH0160,WGS,64,259040597,PRJEB1220,SAMEA2042645,"Beijing Genome Institute\, Shenzhen\, China",246772603,BGI,2008/2010,public,"sra,fastq","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,gs.US,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184996,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091111,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042645,ERS199153,Illumina,ERS199153,ERP002061,Stool sample from danish,
ERR210332,MH0162,WGS,64,76396964,PRJEB1220,SAMEA2042646,"Beijing Genome Institute\, Shenzhen\, China",74944686,BGI,2008/2010,public,"fastq,sra","s3,ncbi,ena,gs","ena,ncbi.public,s3.us-east-1,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184997,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091115,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042646,ERS199154,Illumina,ERS199154,ERP002061,Stool sample from danish,
ERR210333,MH0163,WGS,58,151986040,PRJEB1220,SAMEA2042647,"Beijing Genome Institute\, Shenzhen\, China",152393577,BGI,2008/2010,public,"sra,fastq","s3,ncbi,gs,ena","ena,ncbi.public,gs.US,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184998,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091103,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042647,ERS199155,Illumina,ERS199155,ERP002061,Stool sample from danish,
ERR210334,MH0163,WGS,61,12946037,PRJEB1220,SAMEA2042647,"Beijing Genome Institute\, Shenzhen\, China",11792367,BGI,2008/2010,public,"fastq,sra","ena,ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184999,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L5,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042647,ERS199155,Illumina,ERS199155,ERP002061,Stool sample from danish,
ERR210335,MH0164,WGS,61,159359323,PRJEB1220,SAMEA2042648,"Beijing Genome Institute\, Shenzhen\, China",158071984,BGI,2008/2010,public,"sra,fastq","s3,gs,ncbi,ena","gs.US,s3.us-east-1,ncbi.public,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185000,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091103,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042648,ERS199156,Illumina,ERS199156,ERP002061,Stool sample from danish,
ERR210336,MH0165,WGS,57,118602327,PRJEB1220,SAMEA2042649,"Beijing Genome Institute\, Shenzhen\, China",128751510,BGI,2008/2010,public,"sra,fastq","ncbi,s3,ena,gs","ena,s3.us-east-1,gs.US,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185001,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091031,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042649,ERS199157,Illumina,ERS199157,ERP002061,Stool sample from danish,
ERR210337,MH0165,WGS,62,10414314,PRJEB1220,SAMEA2042649,"Beijing Genome Institute\, Shenzhen\, China",9126133,BGI,2008/2010,public,"sra,fastq","ncbi,s3,ena,gs","ncbi.public,ena,gs.US,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185002,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042649,ERS199157,Illumina,ERS199157,ERP002061,Stool sample from danish,
ERR210338,MH0165,WGS,59,8880064,PRJEB1220,SAMEA2042649,"Beijing Genome Institute\, Shenzhen\, China",8485958,BGI,2008/2010,public,"fastq,sra","s3,ena,ncbi,gs","ncbi.public,ena,s3.us-east-1,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185003,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L2,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042649,ERS199157,Illumina,ERS199157,ERP002061,Stool sample from danish,
ERR210339,MH0165,WGS,59,9289376,PRJEB1220,SAMEA2042649,"Beijing Genome Institute\, Shenzhen\, China",8857283,BGI,2008/2010,public,"fastq,sra","s3,gs,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185004,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042649,ERS199157,Illumina,ERS199157,ERP002061,Stool sample from danish,
ERR210340,MH0165,WGS,62,11571106,PRJEB1220,SAMEA2042649,"Beijing Genome Institute\, Shenzhen\, China",10231086,BGI,2008/2010,public,"fastq,sra","gs,ena,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185005,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100305L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042649,ERS199157,Illumina,ERS199157,ERP002061,Stool sample from danish,
ERR210341,MH0166,WGS,57,120395573,PRJEB1220,SAMEA2042650,"Beijing Genome Institute\, Shenzhen\, China",127897931,BGI,2008/2010,public,"sra,fastq","s3,gs,ncbi,ena","ncbi.public,gs.US,s3.us-east-1,ena",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185006,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091031,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042650,ERS199158,Illumina,ERS199158,ERP002061,Stool sample from danish,
ERR210353,MH0169,WGS,62,16908384,PRJEB1220,SAMEA2042654,"Beijing Genome Institute\, Shenzhen\, China",14881088,BGI,2008/2010,public,"fastq,sra","ena,ncbi,gs,s3","ncbi.public,s3.us-east-1,ena,gs.US",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185018,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L5,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042654,ERS199161,Illumina,ERS199161,ERP002061,Stool sample from danish,
ERR210354,MH0170,WGS,67,77897152,PRJEB1220,SAMEA2042655,"Beijing Genome Institute\, Shenzhen\, China",72122694,BGI,2008/2010,public,"fastq,sra","gs,s3,ncbi,ena","gs.US,ena,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185019,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20091116,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042655,ERS199162,Illumina,ERS199162,ERP002061,Stool sample from danish,
ERR210355,MH0170,WGS,62,15855379,PRJEB1220,SAMEA2042655,"Beijing Genome Institute\, Shenzhen\, China",13752844,BGI,2008/2010,public,"sra,fastq","gs,s3,ncbi,ena","gs.US,ena,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185020,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042655,ERS199162,Illumina,ERS199162,ERP002061,Stool sample from danish,
ERR210356,MH0170,WGS,60,12944783,PRJEB1220,SAMEA2042655,"Beijing Genome Institute\, Shenzhen\, China",12230076,BGI,2008/2010,public,"fastq,sra","s3,ena,gs,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185021,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L2,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042655,ERS199162,Illumina,ERS199162,ERP002061,Stool sample from danish,
ERR210357,MH0170,WGS,60,13788983,PRJEB1220,SAMEA2042655,"Beijing Genome Institute\, Shenzhen\, China",13002480,BGI,2008/2010,public,"fastq,sra","s3,ncbi,gs,ena","ncbi.public,gs.US,ena,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185022,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:35Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042655,ERS199162,Illumina,ERS199162,ERP002061,Stool sample from danish,
