Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Description,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1728785,713A002-11-0-0,WGS,74,66140930,PRJEB17632,SAMEA4545280,72155234,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798713,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1728786,713A002-11-0-0,WGS,74,65518683,PRJEB17632,SAMEA4545280,71510450,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798714,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1728787,713A002-11-0-0,WGS,74,69130347,PRJEB17632,SAMEA4545280,75718747,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798715,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1728788,713A002-11-0-0,WGS,74,67099887,PRJEB17632,SAMEA4545280,72953615,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798716,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1728789,713A078-11-90-0,WGS,72,258568287,PRJEB17632,SAMEA4545357,285291786,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798717,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545357,ERS1444536,Illumina,ERS1444536,ERP019502,713A078-11-90-0
ERR1728790,pluto2-11-0-0,WGS,77,72828816,PRJEB17632,SAMEA4545539,62722064,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-01,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798718,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545539,ERS1444718,Illumina,ERS1444718,ERP019502,pluto2-11-0-0
ERR1728791,pluto2-11-0-0,WGS,87,400028331,PRJEB17632,SAMEA4545539,310243158,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-01,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798719,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545539,ERS1444718,Illumina,ERS1444718,ERP019502,pluto2-11-0-0
ERR1728792,pluto2-11-0-0,WGS,78,66941107,PRJEB17632,SAMEA4545539,57085831,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-01,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798720,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545539,ERS1444718,Illumina,ERS1444718,ERP019502,pluto2-11-0-0
ERR1728793,pluto2-11-0-0,WGS,77,69034703,PRJEB17632,SAMEA4545539,58615533,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-01,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798721,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545539,ERS1444718,Illumina,ERS1444718,ERP019502,pluto2-11-0-0
ERR1728794,713A056-11-90-0,WGS,73,80631391,PRJEB17632,SAMEA4545335,89510397,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798722,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545335,ERS1444514,Illumina,ERS1444514,ERP019502,713A056-11-90-0
ERR1728795,713A056-11-90-0,WGS,73,81638237,PRJEB17632,SAMEA4545335,90661967,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798723,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545335,ERS1444514,Illumina,ERS1444514,ERP019502,713A056-11-90-0
ERR1728796,713A056-11-90-0,WGS,73,79517967,PRJEB17632,SAMEA4545335,88149743,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798724,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545335,ERS1444514,Illumina,ERS1444514,ERP019502,713A056-11-90-0
ERR1728797,713A056-11-90-0,WGS,73,78926224,PRJEB17632,SAMEA4545335,87866218,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798725,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545335,ERS1444514,Illumina,ERS1444514,ERP019502,713A056-11-90-0
ERR1728798,donald2-11-30-0,WGS,77,87288161,PRJEB17632,SAMEA4545491,77131575,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798726,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545491,ERS1444670,Illumina,ERS1444670,ERP019502,donald2-11-30-0
ERR1728800,donald2-11-30-0,WGS,77,91661890,PRJEB17632,SAMEA4545491,81114449,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798728,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545491,ERS1444670,Illumina,ERS1444670,ERP019502,donald2-11-30-0
ERR1728801,donald2-11-30-0,WGS,77,95394661,PRJEB17632,SAMEA4545491,83883211,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798729,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545491,ERS1444670,Illumina,ERS1444670,ERP019502,donald2-11-30-0
ERR1728802,scavenger-11-2-0,WGS,75,14713645,PRJEB17632,SAMEA4545549,13106278,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-03,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798730,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545549,ERS1444728,Illumina,ERS1444728,ERP019502,scavenger-11-2-0
ERR1728803,scavenger-11-2-0,WGS,74,15798162,PRJEB17632,SAMEA4545549,14196013,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-03,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798731,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545549,ERS1444728,Illumina,ERS1444728,ERP019502,scavenger-11-2-0
ERR1728804,scavenger-11-2-0,WGS,74,15180486,PRJEB17632,SAMEA4545549,13624299,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-03,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798732,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545549,ERS1444728,Illumina,ERS1444728,ERP019502,scavenger-11-2-0
ERR1728805,713B030-11-0-0,WGS,72,271711589,PRJEB17632,SAMEA4545394,294101578,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798733,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545394,ERS1444573,Illumina,ERS1444573,ERP019502,713B030-11-0-0
ERR1728806,713B049-11-0-0,WGS,72,72373005,PRJEB17632,SAMEA4545416,81369163,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798734,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545416,ERS1444595,Illumina,ERS1444595,ERP019502,713B049-11-0-0
ERR1728807,713B049-11-0-0,WGS,72,70170786,PRJEB17632,SAMEA4545416,78963414,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798735,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545416,ERS1444595,Illumina,ERS1444595,ERP019502,713B049-11-0-0
ERR1728808,713B049-11-0-0,WGS,72,71541815,PRJEB17632,SAMEA4545416,80653571,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798736,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545416,ERS1444595,Illumina,ERS1444595,ERP019502,713B049-11-0-0
ERR1728809,713B049-11-0-0,WGS,73,69796661,PRJEB17632,SAMEA4545416,78063989,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798737,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545416,ERS1444595,Illumina,ERS1444595,ERP019502,713B049-11-0-0
ERR1728810,713B042-11-0-0,WGS,73,66623580,PRJEB17632,SAMEA4545408,74010300,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798738,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545408,ERS1444587,Illumina,ERS1444587,ERP019502,713B042-11-0-0
ERR1728819,713A023-11-90-0,WGS,74,73974244,PRJEB17632,SAMEA4545301,81890101,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798747,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545301,ERS1444480,Illumina,ERS1444480,ERP019502,713A023-11-90-0
ERR1728822,donald1-11-30-0,WGS,75,105045950,PRJEB17632,SAMEA4545488,95973312,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798750,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545488,ERS1444667,Illumina,ERS1444667,ERP019502,donald1-11-30-0
ERR1728823,donald1-11-30-0,WGS,75,103715418,PRJEB17632,SAMEA4545488,94644873,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798751,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545488,ERS1444667,Illumina,ERS1444667,ERP019502,donald1-11-30-0
ERR1728824,donald1-11-30-0,WGS,75,97550097,PRJEB17632,SAMEA4545488,88718494,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798752,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545488,ERS1444667,Illumina,ERS1444667,ERP019502,donald1-11-30-0
ERR1728825,donald1-11-30-0,WGS,75,105755198,PRJEB17632,SAMEA4545488,96619343,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798753,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545488,ERS1444667,Illumina,ERS1444667,ERP019502,donald1-11-30-0
ERR1728826,alien-11-902-0,WGS,75,52695124,PRJEB17632,SAMEA4545461,47223142,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-04-21,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798754,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545461,ERS1444640,Illumina,ERS1444640,ERP019502,alien-11-902-0
ERR1728827,alien-11-902-0,WGS,75,53223785,PRJEB17632,SAMEA4545461,47587224,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-04-21,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798755,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545461,ERS1444640,Illumina,ERS1444640,ERP019502,alien-11-902-0
ERR1728828,alien-11-902-0,WGS,75,59618497,PRJEB17632,SAMEA4545461,53654752,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-04-21,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798756,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545461,ERS1444640,Illumina,ERS1444640,ERP019502,alien-11-902-0
ERR1728829,alien-11-902-0,WGS,75,48752313,PRJEB17632,SAMEA4545461,43604048,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-04-21,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798757,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545461,ERS1444640,Illumina,ERS1444640,ERP019502,alien-11-902-0
ERR1728830,713B046-11-0-0,WGS,75,70701397,PRJEB17632,SAMEA4545414,76505526,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798758,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545414,ERS1444593,Illumina,ERS1444593,ERP019502,713B046-11-0-0
