Run,analysis_typeexp,analysis_typerun,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Consent,data_typeexp,data_typerun,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Experiment,flowcell_barcoderun,geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_idexp,gssr_idrun,instrument_namerun,Instrument,Isolation_source,lanerun,LibraryName,library_typeexp,library_typerun,LibraryLayout,LibrarySelection,LibrarySource,lsidexp,lsidrun,material_typeexp,Organism,Platform,product_orderexp,product_orderrun,product_part_numberexp,product_part_numberrun,projectexp,projectrun,read_group_idrun,ReleaseDate,research_projectexp,research_projectrun,root_sample_idexp,root_sample_idrun,run_barcoderun,run_namerun,sample_idexp,sample_IDrun,SampleName,Sample_Name,screenedrun,specific_host,SRAStudy,STRAIN,work_requestexp,work_requestrun
SRR1916050,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,750026606,PRJNA231909,SAMN03401283,493296573,BI,public,WGS,WGS,"bam,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX952389,D2E1WACXX,uncalculated,uncalculated,missing,377791.0,377791.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267202,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ4A,broadinstitute.org:bsp.prod.sample:4QJ4A,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45240,G45240,D2E1W.3,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2ES,SM-3T2ES,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ4A,SM-4QJ4A,PRJNA231909.3105378,3105378,yes,missing,SRP056054,missing,37603,37603
SRR1916052,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,11771200,PRJNA231909,SAMN03401296,6748993,BI,public,16S,16S,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX956996,A2G30,uncalculated,uncalculated,missing,326764.0,326764.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158462,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJST,broadinstitute.org:bsp.prod.sample:4CJST,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G36958,G36958,A2G30.1,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2ET,SM-3T2ET,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJST,SM-4CJST,PRJNA231909.3105379,3105379,yes,missing,SRP056054,missing,36422,36422
SRR1916060,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,875469818,PRJNA231909,SAMN03401244,566701197,BI,public,WGS,WGS,"sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX952342,D2E1WACXX,uncalculated,uncalculated,missing,377792.0,377792.0,SL-HEK,Illumina HiSeq 2000,missing,3,Pond-267203,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ4B,broadinstitute.org:bsp.prod.sample:4QJ4B,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45229,G45229,D2E1W.3,2015-03-15T00:00:00Z,RP-315,RP-315,SM-3T2DY,SM-3T2DY,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ4B,SM-4QJ4B,PRJNA231909.3110086,3110086,yes,missing,SRP056054,missing,37603,37603
SRR1916251,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2583875,PRJNA231909,SAMN03401178,1904165,BI,public,16S,16S,"bam,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX957195,A2G7A,uncalculated,uncalculated,missing,327743.0,327743.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158947,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CONK,broadinstitute.org:bsp.prod.sample:4CONK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36843,G36843,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2E3,SM-3T2E3,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CONK,SM-4CONK,PRJNA231909.3110090,3110090,yes,missing,SRP056054,missing,36420,36420
SRR1916252,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,468125,PRJNA231909,SAMN03401922,413381,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX957194,A2G7A,uncalculated,uncalculated,missing,327756.0,327756.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158960,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CONX,broadinstitute.org:bsp.prod.sample:4CONX,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36796,G36796,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2ST,SM-3T2ST,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CONX,SM-4CONX,PRJNA231909.3107281,3107281,yes,missing,SRP056054,missing,36420,36420
SRR1916256,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,1063125,PRJNA231909,SAMN03401263,834670,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX957200,A2G7A,uncalculated,uncalculated,missing,327018.0,327018.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158968,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRP,broadinstitute.org:bsp.prod.sample:4CKRP,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36883,G36883,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2ND,SM-3T2ND,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKRP,SM-4CKRP,PRJNA231909.3112728,3112728,yes,missing,SRP056054,missing,36421,36421
SRR1916257,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,1254575,PRJNA231909,SAMN03402085,966231,BI,public,16S,16S,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX957199,A2G7A,uncalculated,uncalculated,missing,327066.0,327066.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-159016,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKT3,broadinstitute.org:bsp.prod.sample:4CKT3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36854,G36854,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2SJ,SM-3T2SJ,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKT3,SM-4CKT3,PRJNA231909.3112781,3112781,yes,missing,SRP056054,missing,36421,36421
SRR1916258,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,3095750,PRJNA231909,SAMN03401201,2267301,BI,public,16S,16S,"bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX957201,A2G7A,uncalculated,uncalculated,missing,327027.0,327027.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158977,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRY,broadinstitute.org:bsp.prod.sample:4CKRY,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36892,G36892,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2NM,SM-3T2NM,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKRY,SM-4CKRY,PRJNA231909.3115385,3115385,yes,missing,SRP056054,missing,36421,36421
SRR1916259,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,1841875,PRJNA231909,SAMN03401295,1382649,BI,public,16S,16S,"sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX957202,A2G7A,uncalculated,uncalculated,missing,327720.0,327720.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158924,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COMW,broadinstitute.org:bsp.prod.sample:4COMW,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36820,G36820,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2P2,SM-3T2P2,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4COMW,SM-4COMW,PRJNA231909.3114820,3114820,yes,missing,SRP056054,missing,36420,36420
SRR1916260,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,1969275,PRJNA231909,SAMN03401185,1467813,BI,public,16S,16S,"sra,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX957203,A2G7A,uncalculated,uncalculated,missing,327673.0,327673.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158877,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COLK,broadinstitute.org:bsp.prod.sample:4COLK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36760,G36760,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2RS,SM-3T2RS,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4COLK,SM-4COLK,PRJNA231909.3113032,3113032,yes,missing,SRP056054,missing,36420,36420
SRR1916261,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2058525,PRJNA231909,SAMN03402045,1532389,BI,public,16S,16S,"bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX957204,A2G7A,uncalculated,uncalculated,missing,327697.0,327697.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158901,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COM9,broadinstitute.org:bsp.prod.sample:4COM9,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36797,G36797,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2HH,SM-3T2HH,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4COM9,SM-4COM9,PRJNA231909.3105650,3105650,yes,missing,SRP056054,missing,36420,36420
SRR1916398,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,287280158,PRJNA231909,SAMN03398847,181553092,BI,public,WGS,WGS,"bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX957286,C2E67ACXX,uncalculated,uncalculated,missing,377577.0,377577.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266098,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG6Y,broadinstitute.org:bsp.prod.sample:4QG6Y,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45121,G45121,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2QD,SM-3T2QD,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG6Y,SM-4QG6Y,PRJNA231909.3115646,3115646,yes,missing,SRP056054,missing,37544,37544
SRR1916399,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,486094214,PRJNA231909,SAMN03398993,304642782,BI,public,WGS,WGS,"bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX957287,C2E67ACXX,uncalculated,uncalculated,missing,377606.0,377606.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266130,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG7V,broadinstitute.org:bsp.prod.sample:4QG7V,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45116,G45116,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2UL,SM-3T2UL,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG7V,SM-4QG7V,PRJNA231909.3117624,3117624,yes,missing,SRP056054,missing,37544,37544
SRR1916400,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2177875,PRJNA231909,SAMN03401246,1611777,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX957288,A2G7A,uncalculated,uncalculated,missing,327014.0,327014.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158964,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRL,broadinstitute.org:bsp.prod.sample:4CKRL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36879,G36879,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2NU,SM-3T2NU,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKRL,SM-4CKRL,PRJNA231909.3107977,3107977,yes,missing,SRP056054,missing,36421,36421
SRR1916401,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,357821790,PRJNA231909,SAMN03398749,224250328,BI,public,WGS,WGS,"sra,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX957289,C2E67ACXX,uncalculated,uncalculated,missing,377590.0,377590.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266113,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG7E,broadinstitute.org:bsp.prod.sample:4QG7E,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45067,G45067,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2KU,SM-3T2KU,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG7E,SM-4QG7E,PRJNA231909.3113936,3113936,yes,missing,SRP056054,missing,37544,37544
SRR1916403,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,639800,PRJNA231909,SAMN03402042,532479,BI,public,16S,16S,"sra,bam","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX957290,A2G7A,uncalculated,uncalculated,missing,327710.0,327710.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158914,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COMM,broadinstitute.org:bsp.prod.sample:4COMM,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36810,G36810,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2VF,SM-3T2VF,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4COMM,SM-4COMM,PRJNA231909.3103022,3103022,yes,missing,SRP056054,missing,36420,36420
SRR1916404,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,791525,PRJNA231909,SAMN03401192,639067,BI,public,16S,16S,"sra,bam","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX957292,A2G7A,uncalculated,uncalculated,missing,327730.0,327730.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158934,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CON7,broadinstitute.org:bsp.prod.sample:4CON7,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36830,G36830,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2PD,SM-3T2PD,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CON7,SM-4CON7,PRJNA231909.3113490,3113490,yes,missing,SRP056054,missing,36420,36420
SRR1916405,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,315254330,PRJNA231909,SAMN03398953,198141041,BI,public,WGS,WGS,"sra,bam","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX957294,C2E67ACXX,uncalculated,uncalculated,missing,377579.0,377579.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266101,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG72,broadinstitute.org:bsp.prod.sample:4QG72,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45058,G45058,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2AU,SM-3T2AU,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG72,SM-4QG72,PRJNA231909.3113834,3113834,yes,missing,SRP056054,missing,37544,37544
SRR1916406,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2046450,PRJNA231909,SAMN03401212,1529269,BI,public,16S,16S,"bam,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX957293,A2G7A,uncalculated,uncalculated,missing,327040.0,327040.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158990,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSC,broadinstitute.org:bsp.prod.sample:4CKSC,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36860,G36860,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T291,SM-3T291,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKSC,SM-4CKSC,PRJNA231909.3113063,3113063,yes,missing,SRP056054,missing,36421,36421
SRR1916407,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,3437875,PRJNA231909,SAMN03401287,2509311,BI,public,16S,16S,"bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX957295,A2G7A,uncalculated,uncalculated,missing,327030.0,327030.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158980,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKS2,broadinstitute.org:bsp.prod.sample:4CKS2,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36897,G36897,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2N8,SM-3T2N8,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKS2,SM-4CKS2,PRJNA231909.3114548,3114548,yes,missing,SRP056054,missing,36421,36421
SRR1916409,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,3301550,PRJNA231909,SAMN03401249,2419403,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX957297,A2G7A,uncalculated,uncalculated,missing,327023.0,327023.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158973,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRU,broadinstitute.org:bsp.prod.sample:4CKRU,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36888,G36888,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2NB,SM-3T2NB,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKRU,SM-4CKRU,PRJNA231909.3114551,3114551,yes,missing,SRP056054,missing,36421,36421
SRR1916410,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,327670260,PRJNA231909,SAMN03398659,205966166,BI,public,WGS,WGS,"sra,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX957298,C2E67ACXX,uncalculated,uncalculated,missing,377538.0,377538.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266056,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG5R,broadinstitute.org:bsp.prod.sample:4QG5R,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45054,G45054,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2S3,SM-3T2S3,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG5R,SM-4QG5R,PRJNA231909.3110226,3110226,yes,missing,SRP056054,missing,37544,37544
SRR1916411,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,791354190,PRJNA231909,SAMN03401296,502330075,BI,public,WGS,WGS,"bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX952402,D2E1WACXX,uncalculated,uncalculated,missing,377785.0,377785.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267196,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ44,broadinstitute.org:bsp.prod.sample:4QJ44,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45239,G45239,D2E1W.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2ET,SM-3T2ET,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ44,SM-4QJ44,PRJNA231909.3105379,3105379,yes,missing,SRP056054,missing,37603,37603
SRR1916412,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,695800,PRJNA231909,SAMN03402096,572096,BI,public,16S,16S,"bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX957299,A2G7A,uncalculated,uncalculated,missing,327724.0,327724.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158928,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CON1,broadinstitute.org:bsp.prod.sample:4CON1,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36824,G36824,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2OW,SM-3T2OW,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CON1,SM-4CON1,PRJNA231909.3107951,3107951,yes,missing,SRP056054,missing,36420,36420
SRR1916413,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2528925,PRJNA231909,SAMN03402092,1861535,BI,public,16S,16S,"bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX957301,A2G7A,uncalculated,uncalculated,missing,327019.0,327019.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158969,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRQ,broadinstitute.org:bsp.prod.sample:4CKRQ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36884,G36884,A2G7A.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2NJ,SM-3T2NJ,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKRQ,SM-4CKRQ,PRJNA231909.3115382,3115382,yes,missing,SRP056054,missing,36421,36421
SRR1916414,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,356685136,PRJNA231909,SAMN03398738,223556567,BI,public,WGS,WGS,"bam,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX957300,C2E67ACXX,uncalculated,uncalculated,missing,377567.0,377567.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266087,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG6N,broadinstitute.org:bsp.prod.sample:4QG6N,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45120,G45120,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2GV,SM-3T2GV,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG6N,SM-4QG6N,PRJNA231909.3113111,3113111,yes,missing,SRP056054,missing,37544,37544
SRR1916415,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,19340650,PRJNA231909,SAMN03418212,11658205,BI,public,16S,16S,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX957302,A2G7T,uncalculated,uncalculated,missing,320837.0,320837.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155785,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE3P,broadinstitute.org:bsp.prod.sample:4BE3P,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35355,G35355,A2G7T.1,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2FN,SM-3T2FN,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE3P,SM-4BE3P,PRJNA231909.3116455,3116455,yes,missing,SRP056054,missing,36299,36299
SRR1916416,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,327140616,PRJNA231909,SAMN03398865,205712521,BI,public,WGS,WGS,"sra,bam","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX957303,C2E67ACXX,uncalculated,uncalculated,missing,377534.0,377534.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266050,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG5L,broadinstitute.org:bsp.prod.sample:4QG5L,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45101,G45101,C2E67.4,2015-03-16T00:00:00Z,RP-315,RP-315,SM-3T2JC,SM-3T2JC,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG5L,SM-4QG5L,PRJNA231909.3113669,3113669,yes,missing,SRP056054,missing,37544,37544
