Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_and/or_sea,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,INSDC_center_alias,Individual
ERR589789,SZAXPI021207-21,WGS,196,6225563197,PRJEB6997,SAMEA2737794,4794295382,BGI,2012,public,"fastq,sra","gs,s3,ena,ncbi","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547784,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:35Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021207-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737794,ERS537324,Illumina,ERS537324,ERP006678,Stool sample from China,BGI,
ERR589790,SZAXPI021209-24,WGS,195,5939554635,PRJEB6997,SAMEA2737795,4638275725,BGI,2012,public,"fastq,sra","gs,s3,ena,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547785,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:42:57Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021209-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737795,ERS537325,Illumina,ERS537325,ERP006678,Stool sample from China,BGI,
ERR589794,SZAXPI021213-32,WGS,195,5824484536,PRJEB6997,SAMEA2737799,4484751630,BGI,2012,public,"sra,fastq","s3,ena,ncbi,gs","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547789,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:42:57Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021213-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737799,ERS537329,Illumina,ERS537329,ERP006678,Stool sample from China,BGI,
ERR589795,SZAXPI021214-33,WGS,195,5934980425,PRJEB6997,SAMEA2737800,4660060358,BGI,2012,public,"sra,fastq","ena,s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547790,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:42:57Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021214-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737800,ERS537330,Illumina,ERS537330,ERP006678,Stool sample from China,BGI,
ERR589796,SZAXPI021215-34,WGS,195,6330285544,PRJEB6997,SAMEA2737801,4997877085,BGI,2012,public,"sra,fastq","ena,gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547791,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:44:18Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021215-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737801,ERS537331,Illumina,ERS537331,ERP006678,Stool sample from China,BGI,
ERR589797,SZAXPI021216-35,WGS,195,5755892998,PRJEB6997,SAMEA2737802,4568531032,BGI,2012,public,"sra,fastq","ncbi,gs,ena,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547792,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:35Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021216-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737802,ERS537332,Illumina,ERS537332,ERP006678,Stool sample from China,BGI,
ERR589798,SZAXPI021217-36,WGS,195,4997512929,PRJEB6997,SAMEA2737803,3943558628,BGI,2012,public,"sra,fastq","ncbi,gs,s3,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547793,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:42:57Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021217-36,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737803,ERS537333,Illumina,ERS537333,ERP006678,Stool sample from China,BGI,
ERR589809,SZAXPI021228-84,WGS,194,7606057693,PRJEB6997,SAMEA2737814,6151245471,BGI,2012,public,"fastq,sra","gs,ncbi,ena,s3","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547804,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:49Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021228-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737814,ERS537344,Illumina,ERS537344,ERP006678,Stool sample from China,BGI,
ERR589810,SZAXPI021229-87,WGS,195,6828401165,PRJEB6997,SAMEA2737815,5436904372,BGI,2012,public,"sra,fastq","s3,ena,ncbi,gs","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547805,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:43:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021229-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737815,ERS537345,Illumina,ERS537345,ERP006678,Stool sample from China,BGI,
ERR589817,SZAXPI021236-102,WGS,193,7132612875,PRJEB6997,SAMEA2737822,5810155249,BGI,2012,public,"fastq,sra","s3,gs,ena,ncbi","s3.us-east-1,gs.US,ncbi.public,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547812,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:49Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021236-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737822,ERS537352,Illumina,ERS537352,ERP006678,Stool sample from China,BGI,
ERR589820,SZAXPI021240-123,WGS,186,6667558620,PRJEB6997,SAMEA2737825,5551696543,BGI,2012,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547815,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:44:18Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021240-123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737825,ERS537355,Illumina,ERS537355,ERP006678,Stool sample from China,BGI,
ERR589822,SZAXPI021242-136,WGS,182,4550997039,PRJEB6997,SAMEA2737827,3874843457,BGI,2012,public,"sra,fastq","gs,s3,ena,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547817,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:49Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021242-136,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737827,ERS537357,Illumina,ERS537357,ERP006678,Stool sample from China,BGI,
ERR589823,SZAXPI021243-140,WGS,185,6390822635,PRJEB6997,SAMEA2737828,5376033564,BGI,2012,public,"fastq,sra","ncbi,gs,s3,ena","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547818,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:49:40Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021243-140,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737828,ERS537358,Illumina,ERS537358,ERP006678,Stool sample from China,BGI,
ERR589825,SZAXPI021246-166,WGS,194,5133160164,PRJEB6997,SAMEA2737830,4112267527,BGI,2012,public,"fastq,sra","s3,ena,ncbi,gs","gs.US,s3.us-east-1,ncbi.public,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547820,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:49Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021246-166,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737830,ERS537360,Illumina,ERS537360,ERP006678,Stool sample from China,BGI,
ERR589826,SZAXPI021274-169,WGS,192,7117997759,PRJEB6997,SAMEA2737831,5931550523,BGI,2012,public,"fastq,sra","ncbi,gs,s3,ena","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547821,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:49:40Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021274-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737831,ERS537361,Illumina,ERS537361,ERP006678,Stool sample from China,BGI,
ERR589833,SZAXPI021281-23,WGS,193,7620934946,PRJEB6997,SAMEA2737838,6303614576,BGI,2012,public,"sra,fastq","ena,ncbi,s3,gs","s3.us-east-1,ena,gs.US,ncbi.public",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547828,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:57:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021281-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737838,ERS537368,Illumina,ERS537368,ERP006678,Stool sample from China,BGI,
ERR589837,SZAXPI021285-27,WGS,193,5419113109,PRJEB6997,SAMEA2737842,4460980765,BGI,2012,public,"sra,fastq","ena,ncbi,gs,s3","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547832,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:49:40Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021285-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737842,ERS537372,Illumina,ERS537372,ERP006678,Stool sample from China,BGI,
ERR589838,SZAXPI021286-32,WGS,192,5475085916,PRJEB6997,SAMEA2737843,4543730922,BGI,2012,public,"sra,fastq","ena,ncbi,gs,s3","gs.US,ncbi.public,ena,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547833,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:50:15Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021286-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737843,ERS537373,Illumina,ERS537373,ERP006678,Stool sample from China,BGI,
ERR589841,SZAXPI021289-35,WGS,195,7176663083,PRJEB6997,SAMEA2737846,5581424100,BGI,2012,public,"sra,fastq","ncbi,s3,ena,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547836,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:57:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021289-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737846,ERS537376,Illumina,ERS537376,ERP006678,Stool sample from China,BGI,
ERR589845,SZAXPI021293-43,WGS,196,5636692612,PRJEB6997,SAMEA2737850,4294704868,BGI,2012,public,"fastq,sra","ncbi,s3,ena,gs","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547840,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:03:49Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021293-43,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737850,ERS537380,Illumina,ERS537380,ERP006678,Stool sample from China,BGI,
ERR589847,SZAXPI021295-47,WGS,196,7779659732,PRJEB6997,SAMEA2737852,5910978306,BGI,2012,public,"sra,fastq","ena,ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547842,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2015-07-16T15:54:28Z,2018-03-09T12:03:49Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021295-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737852,ERS537382,Illumina,ERS537382,ERP006678,Stool sample from China,,
ERR589850,SZAXPI021298-62,WGS,196,7378857180,PRJEB6997,SAMEA2737855,5822358747,BGI,2012,public,"fastq,sra","s3,ena,ncbi,gs","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547845,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:43:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021298-62,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737855,ERS537385,Illumina,ERS537385,ERP006678,Stool sample from China,BGI,
ERR589854,SZAXPI021302-87,WGS,192,7133602821,PRJEB6997,SAMEA2737859,5743576155,BGI,2012,public,"fastq,sra","s3,ena,gs,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547849,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:43:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021302-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737859,ERS537389,Illumina,ERS537389,ERP006678,Stool sample from China,BGI,
ERR589861,SZAXPI021309-102,WGS,195,6894985036,PRJEB6997,SAMEA2737866,5299032954,BGI,2012,public,"fastq,sra","gs,ncbi,ena,s3","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547856,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:50:15Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021309-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737866,ERS537396,Illumina,ERS537396,ERP006678,Stool sample from China,BGI,
ERR589872,SZAXPI021320-166,WGS,192,6684588621,PRJEB6997,SAMEA2737877,5447433543,BGI,2012,public,"sra,fastq","gs,ncbi,ena,s3","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547867,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:43:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021320-166,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737877,ERS537407,Illumina,ERS537407,ERP006678,Stool sample from China,BGI,
ERR589378,RSZAXPI002456-79,WGS,192,4646676003,PRJEB6997,SAMEA2737910,3589733863,BGI,2089,public,"sra,fastq","ena,s3,gs,ncbi","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,dental,ERX547373,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:43:32Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI002456-79,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737910,ERS537440,Illumina,ERS537440,ERP006678,oral sample from China,BGI,
ERR589417,RSZAXPI002477-142,WGS,197,3128854293,PRJEB6997,SAMEA2738060,2282054056,BGI,2221,public,"fastq,sra","gs,ncbi,s3,ena","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,saliva,ERX547412,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:51:40Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI002477-142,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2738060,ERS537590,Illumina,ERS537590,ERP006678,oral sample from China,BGI,
ERR589638,SZAXPI018280-95,WGS,192,7665263326,PRJEB6997,SAMEA2737995,6332003828,BGI,2063,public,"fastq,sra","s3,ena,gs,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,dental,ERX547633,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:04:39Z,public,Illumina HiSeq 2000,metagenome,SZAXPI018280-95,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737995,ERS537525,Illumina,ERS537525,ERP006678,oral sample from China,BGI,
ERR589874,SZAXPI021588-111,WGS,196,4737664164,PRJEB6997,SAMEA2737879,3616181235,BGI,2012,public,"fastq,sra","s3,gs,ncbi,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547869,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2016-10-21T09:36:24Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021588-111,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737879,ERS537409,Illumina,ERS537409,ERP006678,Stool sample from China,BGI,
ERR589397,RSZAXPI002467-100,WGS,197,447088852,PRJEB6997,SAMEA2738040,321619320,BGI,2235,public,"sra,fastq","ncbi,ena,gs,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,saliva,ERX547392,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T12:05:02Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI002467-100,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2738040,ERS537570,Illumina,ERS537570,ERP006678,oral sample from China,BGI,
ERR589539,SZAXPI011697-35,WGS,195,5870281846,PRJEB6997,SAMEA2737681,4775792820,BGI,2012,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547534,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2016-10-24T05:33:20Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011697-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737681,ERS537211,Illumina,ERS537211,ERP006678,Stool sample from China,BGI,
ERR589599,SZAXPI018095-16,WGS,191,6764507637,PRJEB6997,SAMEA2737956,5579888445,BGI,2125,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,dental,ERX547594,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:49:40Z,public,Illumina HiSeq 2000,metagenome,SZAXPI018095-16,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737956,ERS537486,Illumina,ERS537486,ERP006678,oral sample from China,BGI,
ERR589605,SZAXPI018101-22,WGS,188,5874579295,PRJEB6997,SAMEA2737962,4951317183,BGI,2124,public,"sra,fastq","gs,ena,ncbi,s3","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,dental,ERX547600,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:44:52Z,public,Illumina HiSeq 2000,metagenome,SZAXPI018101-22,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737962,ERS537492,Illumina,ERS537492,ERP006678,oral sample from China,BGI,
ERR589640,SZAXPI018282-108,WGS,192,6089830655,PRJEB6997,SAMEA2737997,5038686302,BGI,2062,public,"sra,fastq","s3,gs,ena,ncbi","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,dental,ERX547635,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:44:18Z,public,Illumina HiSeq 2000,metagenome,SZAXPI018282-108,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737997,ERS537527,Illumina,ERS537527,ERP006678,oral sample from China,BGI,
ERR589648,SZAXPI018290-140,WGS,195,4912231826,PRJEB6997,SAMEA2738005,3810702918,BGI,2057,public,"sra,fastq","s3,ena,gs,ncbi","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,dental,ERX547643,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:51:40Z,public,Illumina HiSeq 2000,metagenome,SZAXPI018290-140,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2738005,ERS537535,Illumina,ERS537535,ERP006678,oral sample from China,BGI,
ERR589698,SZAXPI018432-75,WGS,195,6777983136,PRJEB6997,SAMEA2738145,5367103230,BGI,2260,public,"fastq,sra","ena,s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2015-07-16,2018-11-16,human oral,human-associated habitat,saliva,ERX547693,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:53:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI018432-75,PAIRED,other,METAGENOMIC,human oral metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2738145,ERS537675,Illumina,ERS537675,ERP006678,oral sample from China,BGI,
ERR589804,SZAXPI021223-47,WGS,192,7424059515,PRJEB6997,SAMEA2737809,6022810589,BGI,2012,public,"sra,fastq","gs,ncbi,s3,ena","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547799,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2018-03-09T11:49:39Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021223-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737809,ERS537339,Illumina,ERS537339,ERP006678,Stool sample from China,BGI,
ERR589536,SZAXPI011689-89,WGS,197,4890832685,PRJEB6997,SAMEA2737678,3636097135,BGI,2012,public,"fastq,sra","s3,ena,gs,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2015-07-16,2018-11-16,human gut,human-associated habitat,faeces,ERX547531,China,Asia,China,China,55.676097,12.568337,human-gut,Beijing Genome Institute,2015-07-16T15:54:28Z,2016-10-21T09:36:25Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011689-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2015-07-17T00:00:00Z,SAMEA2737678,ERS537208,Illumina,ERS537208,ERP006678,Stool sample from China,BGI,
